stu_id,x1stdob,x1ses,x1sex,x1race,x1par1edu,x1par2edu,x1mtscor,x2mtscor,x3gpa9,x3gpaacd,x1parexp,s1eduexp,s2eduexp,s4eduexp
12786,199412,-0.8051,2,6,2,2,55.9197,44.7356,2.5,2.5,10,6,6,4
12787,199505,0.6533,2,2,NA,NA,46.6239,NA,NA,3,NA,NA,NA,6
12788,199504,0.7644,2,8,4,2,51.6995,51.2584,2.5,2,6,4,NA,NA
12789,199405,1.4893,2,2,4,5,52.1333,42.8143,3,2,6,3,4,4
12790,199508,1.1217,1,8,4,4,59.5302,64.0349,3,2.5,6,6,5,4
12791,199504,-0.9106,2,8,1,2,36.5384,NA,NA,NA,2,2,NA,2
12792,199411,-0.118,2,6,NA,NA,60.4739,55.8346,4,4,NA,6,4,6
12793,199410,0.6277,1,8,5,3,58.5205,62.5175,3.5,3,6,3,4,5
12794,199603,0.4903,2,8,4,4,69.3821,64.9275,4,3.5,10,6,5,5
12796,199506,2.2386,1,2,7,7,76.9065,75.2277,4,4,8,6,6,6
12798,199410,0.0982,2,8,NA,NA,48.7269,48.7067,3,3.5,NA,5,5,NA
12800,199508,1.081,1,2,4,5,62.9622,69.7015,4,3.5,10,6,6,NA
12801,199505,0.5224,1,8,5,2,46.9431,48.0088,2.5,1.5,3,2,NA,6
12802,199408,0.2982,1,8,2,2,62.8642,NA,4,4,10,5,NA,NA
12803,199408,-0.306,1,8,2,2,49.8756,NA,3,2,8,4,NA,NA
12804,199504,-0.091,1,2,NA,NA,53.0557,NA,2.5,2.5,NA,3,NA,4
12805,199501,-0.4438,2,3,2,2,51.2291,NA,NA,2,4,5,NA,NA
12806,199508,0.9693,2,2,5,NA,75.5848,68.7967,3.5,3.5,10,6,4,4
12807,199504,-0.1604,2,3,NA,NA,42.8038,51.5592,2.5,2.5,NA,4,4,4
12808,199505,0.2697,1,6,2,3,49.9431,51.9023,2.5,2.5,6,4,4,NA
12809,199504,-0.3075,1,8,2,2,67.9442,57.0426,4,4,8,6,6,4
12810,199505,-0.3396,1,5,NA,NA,50.3494,NA,3,2,NA,5,NA,NA
12811,199408,0.0539,2,3,NA,NA,49.3227,51.9783,3,2,NA,6,5,NA
12812,199408,0.3879,1,8,3,NA,55.9635,54.5228,4,4,8,5,4,5
12813,199501,-1.7157,2,5,1,NA,48.2466,62.989,2.5,3,10,NA,NA,4
12814,199409,0.3784,1,8,4,4,65.0488,74.0144,3.5,3.5,6,5,NA,NA
12815,199501,-0.8132,2,8,2,3,39.9134,43.4349,3,2.5,8,5,4,NA
12816,199507,1.8918,2,2,4,7,52.6366,54.4445,3.5,3.5,10,6,6,6
12817,199400,NA,2,3,NA,NA,NA,43.8125,NA,1.5,NA,NA,6,3
12818,199410,-0.4613,1,6,3,2,57.9707,61.1593,3,3.5,6,2,3,NA
12819,199504,1.3074,2,8,7,4,57.7483,55.0294,3,3,6,5,5,4
12820,199500,NA,1,NA,NA,NA,NA,46.8902,1.5,2,NA,NA,3,NA
12821,199403,-0.9409,2,5,2,1,45.1673,47.8209,1.5,2,4,2,3,2
12822,199508,0.1576,1,8,3,4,42.4336,60.6646,3,3,11,6,5,NA
12823,199310,-0.4191,1,8,2,2,32.9812,36.6562,1,1,2,NA,NA,NA
12824,199410,-0.176,1,8,NA,NA,55.4698,54.3248,3,3,NA,6,5,NA
12825,199409,1.0871,1,8,5,5,68.1102,67.2824,NA,3,8,6,6,5
12826,199505,0.5176,2,6,4,4,71.1714,61.9334,4,4,10,5,5,6
12827,199408,0.5207,1,8,4,4,51.5073,34.7032,2.5,2,8,NA,6,NA
12828,199403,-0.9072,1,8,2,NA,51.8402,44.9911,NA,NA,2,2,2,NA
12829,199407,0.7319,1,8,NA,NA,60.2167,31.7918,3,2.5,NA,5,NA,5
12830,199407,-0.3312,2,8,3,NA,40.4396,34.8304,2.5,2.5,8,6,4,3
12831,199504,0.5798,2,8,5,2,57.5847,NA,4,3.5,6,4,NA,NA
12832,199503,0.3385,1,6,2,2,48.2381,55.466,2,1.5,8,6,2,5
12833,199412,-0.0925,2,6,NA,NA,56.5135,56.77,2,2.5,NA,4,4,4
12834,199503,-0.0304,2,8,NA,NA,39.169,48.5505,1.5,2,NA,2,5,NA
12836,199412,0.1032,2,8,4,4,64.485,62.5359,4,3,11,6,6,4
12837,199411,-0.2634,2,8,3,2,55.7317,66.7756,3,2.5,8,6,4,4
12838,199409,-0.1724,2,8,NA,NA,51.08,32.0416,2.5,2,NA,5,NA,2
12839,199410,-0.2103,2,6,2,2,54.8068,53.8826,2,1.5,6,NA,2,NA
12840,199501,0.6086,1,8,4,4,33.0724,36.833,2.5,3,6,2,4,4
12841,199212,-1.5501,1,8,1,NA,43.2206,36.9392,1.5,3,2,2,2,2
12842,199412,0.8533,2,8,2,5,41.6585,50.2644,2.5,3,11,NA,NA,NA
12843,199412,-0.4986,1,5,1,1,43.4154,44.6889,3,2,6,6,5,5
12844,199409,0.4753,1,8,2,2,48.291,53.9093,2,2,8,NA,4,2
12846,199411,-0.0651,2,8,5,2,43.441,53.9205,3.5,3,10,5,3,5
12847,199404,-0.7675,1,6,1,2,44.0743,37.7923,2.5,2,1,NA,2,NA
12848,199508,-0.4726,2,8,2,2,46.8654,NA,NA,NA,11,2,NA,4
12849,199500,NA,2,NA,NA,NA,NA,45.1816,2.5,3,NA,NA,6,NA
12850,199509,0.2531,1,5,4,3,41.9686,NA,2,2,6,4,NA,NA
12851,199503,-0.2605,2,8,2,NA,66.021,67.7081,3.5,3.5,8,4,4,5
12852,199510,-0.1277,2,8,NA,NA,50.4182,51.2014,2,1.5,NA,NA,NA,3
12853,199501,-0.8226,2,6,NA,NA,29.967,NA,2,1.5,NA,4,NA,NA
12854,199509,-0.4003,1,8,2,2,55.0942,50.5028,1.5,1.5,11,2,2,4
12855,199505,1.179,2,8,4,5,72.3505,68.0882,4,3.5,8,4,4,5
12856,199505,0.7188,1,8,3,5,51.7436,49.4294,3,3,8,3,4,NA
12857,199508,-0.5628,1,3,2,NA,51.9931,45.5423,2,2,11,6,5,NA
12858,199311,-0.8552,1,5,4,NA,31.1603,NA,0.5,0.5,2,2,NA,NA
12859,199410,-0.1431,1,8,2,NA,52.4795,48.0904,3,2.5,6,2,2,2
12860,199503,0.3008,2,8,2,2,46.3062,60.4679,2.5,3,8,5,5,4
12861,199500,NA,1,NA,NA,NA,NA,38.7702,2.5,2,NA,NA,2,2
12862,199308,-0.8623,1,8,2,2,45.0589,51.6336,1,2,1,NA,2,2
12863,199500,NA,2,NA,NA,NA,NA,34.5715,3.5,2.5,NA,NA,3,NA
12864,199509,0.1461,1,8,NA,NA,50.6258,45.6851,2,2.5,NA,NA,NA,4
12865,199505,0.0612,2,7,NA,NA,47.5369,NA,3,3,NA,NA,NA,NA
12866,199502,1.3503,1,8,4,4,65.647,NA,NA,NA,6,4,NA,6
12867,199507,1.4423,2,3,5,5,63.3898,66.5933,4,4,10,6,6,6
12869,199504,-0.7485,2,8,2,2,45.9414,39.4262,3.5,3,2,6,NA,4
12870,199407,-0.2656,1,8,3,2,52.7319,54.5205,NA,3,6,NA,NA,3
12871,199503,1.0039,1,8,4,2,57.5861,59.8386,3,2.5,8,5,6,NA
12872,199506,0.8438,1,2,5,NA,79.5639,74.9717,3.5,3.5,10,6,6,5
12873,199508,-1.1008,1,2,1,1,60.6747,57.2419,3.5,3,6,6,4,5
12875,199506,0.1014,2,8,2,2,45.6044,46.8068,2,2,5,NA,NA,NA
12876,199501,1.0132,2,3,4,5,57.0043,58.6108,3.5,3.5,6,6,4,5
12877,199502,-0.4288,2,3,NA,NA,43.0939,39.8839,2.5,2,NA,6,5,5
12878,199412,-0.6665,1,5,2,NA,50.0618,NA,2.5,2,10,6,NA,NA
12879,199500,NA,2,NA,NA,NA,NA,51.6187,NA,NA,NA,NA,NA,NA
12880,199504,-0.482,2,8,2,2,52.8976,43.812,3.5,3.5,4,4,4,NA
12881,199400,NA,1,8,2,3,NA,31.8646,1.5,1.5,2,NA,1,1
12882,199505,1.012,1,5,4,4,50.7919,50.338,3,3,6,NA,NA,4
12883,199505,0.8792,2,8,4,4,62.6718,67.3413,NA,NA,8,5,4,5
12884,199203,-0.3952,1,6,NA,NA,27.1378,39.9044,2,2,NA,6,NA,NA
12885,199312,-0.7751,1,3,2,NA,49.9237,44.1942,2.5,2.5,11,4,NA,NA
12886,199300,NA,2,4,NA,NA,NA,37.3617,2,2,NA,NA,6,5
12887,199409,-0.7901,1,8,2,NA,50.9973,55.9766,2.5,2.5,6,NA,3,5
12888,199501,-0.9952,2,5,2,NA,40.635,41.3232,2,1.5,10,2,2,3
12890,199502,0.5399,1,8,NA,NA,66.6276,67.548,2.5,2,NA,NA,NA,NA
12891,199509,0.625,2,8,3,4,50.8228,65.675,3.5,3.5,6,5,5,5
12892,199511,2.5668,2,2,7,7,74.0091,75.0937,4,4,8,6,6,NA
12893,199505,0.6717,1,8,2,4,53.671,41.4946,2.5,2.5,8,6,5,4
12894,199407,-0.5493,1,8,3,2,51.0939,47.0952,1.5,1.5,6,3,4,3
12895,199507,-1.2098,1,5,2,NA,48.3197,50.4058,2.5,2,11,2,5,NA
12896,199408,-1.0772,1,5,1,NA,50.0629,51.9308,2,2,3,2,NA,4
12897,199508,-1.3682,1,5,2,NA,48.801,NA,1.5,2,11,NA,NA,NA
12898,199507,0.2368,2,8,NA,NA,58.9195,52.8861,3.5,3,NA,6,6,4
12899,199508,0.1327,1,3,2,4,41.9491,46.795,NA,3,2,NA,NA,3
12900,199508,0.4279,2,2,NA,NA,39.8801,53.8091,NA,NA,NA,NA,5,NA
12901,199410,-0.8199,2,5,1,1,53.9208,63.7206,2,2.5,10,4,NA,4
12902,199400,NA,2,NA,NA,NA,NA,41.9583,1,1,NA,NA,5,NA
12903,199507,-0.3465,2,6,2,2,49.5052,53.3161,3,3,4,4,5,4
12904,199401,-0.6689,2,8,2,2,51.3423,50.7845,3.5,3,11,NA,4,3
12905,199505,-0.5863,2,8,2,1,52.7356,44.5888,4,3,8,5,6,4
12906,199504,0.757,2,5,3,3,50.238,38.6412,2,2.5,6,4,6,5
12907,199503,0.5376,2,8,NA,NA,48.6104,49.0856,2,2,NA,NA,3,NA
12908,199412,0.5689,2,8,4,4,55.7029,63.1378,4,4,10,6,5,6
12909,199412,-0.5628,1,5,2,NA,67.6422,67.8213,3,3,11,5,4,4
12910,199508,0.0917,2,2,2,7,55.7523,55.886,3.5,3,11,NA,NA,4
12911,199500,NA,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA
12912,199300,NA,2,NA,NA,NA,NA,49.9594,NA,1.5,NA,NA,NA,NA
12913,199310,-1.3184,1,8,2,NA,48.0061,45.614,1,0.5,6,4,3,NA
12914,199411,0.7438,2,8,4,2,47.749,NA,3,3,6,4,NA,NA
12915,199509,0.0923,1,2,NA,NA,63.4719,54.7653,NA,3.5,NA,NA,5,NA
12916,199410,0.3017,1,8,NA,NA,54.8454,55.3598,3,3,NA,6,6,6
12917,199503,0.1509,1,8,2,3,57.5154,50.9745,3,2.5,4,6,6,5
12918,199404,-0.4191,1,8,2,2,68.9385,62.2218,3.5,3.5,8,2,5,NA
12919,199401,-0.0827,1,8,NA,NA,31.8224,33.1261,1.5,1.5,NA,NA,4,NA
12920,199505,1.7861,2,2,5,5,57.2279,62.0062,3.5,3,8,6,6,5
12922,199503,0.4535,2,5,3,3,45.253,44.8808,1.5,2,8,4,NA,5
12924,199402,-1.1518,1,8,NA,NA,45.3588,NA,2,1.5,NA,2,NA,NA
12925,199411,1.2103,2,8,NA,NA,70.6277,58.5637,2.5,3,NA,4,4,4
12929,199410,0.0901,2,8,3,2,58.5228,56.2402,4,3.5,10,5,5,5
12930,199500,NA,1,6,2,2,NA,37.3806,1,1.5,11,NA,3,NA
12931,199400,NA,2,NA,NA,NA,NA,75.3494,4,4,NA,NA,5,5
12932,199501,0.1754,2,8,NA,NA,32.5184,44.4896,2,2,NA,4,NA,NA
12933,199503,0.3403,2,2,3,4,66.596,66.4822,4,3.5,6,NA,4,NA
12934,199500,NA,2,NA,NA,NA,NA,69.5411,4,4,NA,NA,5,6
12935,199412,-0.1483,1,3,NA,NA,31.984,36.8352,2,2,NA,NA,4,NA
12936,199312,0.811,1,3,4,NA,43.2407,NA,0.5,0.5,2,NA,NA,NA
12937,199503,-0.7062,2,8,2,2,45.4053,NA,0.25,0.5,11,5,NA,NA
12938,199406,0.128,1,6,NA,NA,40.6515,46.6167,1.5,1.5,NA,4,NA,NA
12939,199501,-0.6854,1,8,2,2,54.3731,64.0913,3.5,3.5,11,4,4,4
12940,199508,0.1172,1,8,2,2,52.4407,56.2012,2.5,2,6,5,4,NA
12941,199501,-1.0868,1,5,3,NA,42.4161,46.6087,1.5,1.5,11,4,5,4
12942,199407,-0.0444,2,8,2,2,47.5169,47.5208,2.5,2.5,6,4,4,NA
12943,199401,1.0159,2,8,NA,NA,54.1053,39.6729,2,2.5,NA,5,NA,1
12944,199508,0.9673,2,3,2,5,65.0422,54.7602,3.5,3.5,10,5,5,5
12945,199404,1.5896,1,3,5,5,40.2017,48.3494,1.5,2,11,5,6,4
12946,199602,0.6213,1,3,NA,NA,64.9038,NA,4,3.5,NA,NA,NA,6
12947,199504,-0.6906,2,3,2,1,42.5715,53.4904,2.5,2.5,6,NA,5,5
12948,199503,-0.6359,1,8,2,2,60.9945,NA,3.5,3.5,6,5,NA,NA
12949,199510,-0.1465,2,5,2,2,48.5444,50.3486,1.5,1.5,6,NA,4,6
12950,199502,-0.7751,2,8,2,NA,40.653,54.415,3.5,3.5,10,6,5,NA
12951,199311,-0.0734,2,8,NA,NA,46.1778,NA,2.5,2.5,NA,5,NA,2
12952,199401,-1.5696,2,5,1,1,45.5325,39.8465,1.5,1.5,2,2,2,2
12953,199411,-0.9842,2,3,3,2,34.8008,42.4959,2,2,8,3,3,NA
12954,199505,0.0501,1,6,NA,NA,55.7671,62.5152,2.5,2.5,NA,4,2,NA
12955,199504,-0.5981,1,5,2,NA,55.4929,48.3101,3,3,8,4,4,4
12956,199501,-0.1327,2,8,NA,NA,53.0581,51.6529,3.5,3.5,NA,4,4,6
12958,199507,-0.6461,1,8,2,2,49.6896,52.0131,2.5,2.5,2,NA,2,NA
12959,199308,-0.4051,2,3,NA,NA,35.2431,37.5276,0.25,0.25,NA,5,NA,2
12960,199503,1.2255,1,6,4,4,64.4977,64.8583,3.5,3,6,NA,5,4
12961,199506,-0.1813,1,8,2,NA,60.734,54.6782,3.5,3,11,4,4,4
12962,199411,-0.6665,1,8,2,NA,40.6784,40.8276,3,2,6,2,NA,NA
12963,199506,1.102,1,8,3,4,51.1882,58.5667,3,2,5,4,3,NA
12964,199300,NA,1,6,2,NA,NA,32.307,2.5,3,2,NA,2,NA
12965,199503,-0.1361,1,8,3,2,63.8668,61.052,2.5,2,11,NA,3,4
12966,199403,1.1888,1,8,5,3,53.8918,NA,4,3.5,10,6,NA,NA
12967,199504,-0.0329,1,8,2,2,46.4415,51.3982,2,2,6,2,NA,NA
12968,199503,1.562,1,8,4,5,54.744,62.4153,4,4,6,5,5,4
12969,199501,-0.2839,1,8,2,2,47.3552,33.4794,1,1.5,2,NA,2,2
12970,199406,-0.7219,1,8,2,1,51.5297,NA,0.25,0.25,2,2,NA,NA
12971,199206,-1.0119,1,8,1,2,36.3629,32.1222,2,1.5,6,5,6,NA
12972,199504,0.0314,2,8,1,4,53.8182,49.3561,2.5,3,8,NA,6,5
12973,199503,-0.0502,2,6,NA,NA,27.201,33.6333,1.5,1.5,NA,3,5,NA
12974,199503,0.5714,1,8,4,4,54.9524,52.6248,3,2.5,6,4,4,4
12975,199503,-1.5936,2,5,NA,NA,25.4272,30.9473,1,1.5,NA,4,NA,4
12976,199503,1.6169,2,8,5,5,42.685,51.5966,3,3,2,NA,4,5
12978,199506,0.442,1,6,4,3,37.154,34.8634,3,3,8,6,6,NA
12979,199411,0.5794,1,8,3,NA,55.0771,61.27,3.5,3.5,6,5,6,NA
12980,199502,0.2774,2,8,3,3,50.5429,43.2452,2.5,2.5,8,2,NA,NA
12981,199500,NA,1,8,1,2,NA,34.7597,2.5,2.5,NA,NA,2,NA
12982,199511,0.8224,2,8,5,2,60.598,57.5919,4,3.5,6,5,6,6
12983,199502,1.1126,1,8,3,4,66.7095,71.1826,3.5,3,8,NA,5,4
12984,199505,2.5668,2,2,7,7,65.0555,65.9128,3.5,3.5,10,6,5,NA
12985,199504,0.0957,2,8,3,2,37.0055,NA,NA,NA,3,6,NA,NA
12986,199509,1.211,2,8,4,4,67.7034,65.4947,4,3.5,6,4,6,4
12987,199411,0.6199,1,8,4,4,50.3956,49.625,3,3,6,4,5,NA
12988,199507,-0.1429,1,3,4,NA,47.2693,47.1219,3,2.5,10,6,6,4
12989,199400,NA,1,NA,NA,NA,NA,48.3082,NA,NA,NA,NA,NA,NA
12990,199410,-0.0095,1,8,4,NA,59.3972,62.1462,3.5,3.5,6,6,5,5
12991,199504,-0.621,1,8,2,1,43.4415,42.2021,1,1.5,10,NA,3,2
12992,199401,0.4358,1,8,2,3,60.1592,54.0598,2.5,2,4,4,3,NA
12994,199308,-0.9595,1,6,2,1,52.5399,NA,2,1.5,11,NA,NA,NA
12995,199505,1.1916,2,8,4,4,66.9479,67.8798,3.5,3.5,10,6,6,5
12996,199501,0.1198,2,8,4,2,47.4292,57.2303,2,2.5,6,NA,NA,4
12997,199412,0.8306,1,8,NA,NA,60.2958,58.2012,3.5,3.5,NA,5,4,6
12998,199408,-1.5735,2,5,1,NA,45.6996,38.5605,1,1,2,3,NA,3
12999,199501,-0.4046,2,8,2,2,43.4458,50.6341,3,2.5,6,5,NA,5
13000,199505,0.4749,2,8,4,4,37.7826,49.9418,3,3.5,6,NA,NA,4
13001,199503,0.4358,2,5,3,2,51.5445,51.1249,2,2.5,8,NA,4,5
13002,199503,-0.3394,1,8,2,2,34.3658,38.4854,1.5,1.5,6,2,NA,3
13003,199412,0.4203,2,8,NA,NA,53.2342,44.5419,3.5,2.5,NA,5,4,NA
13004,199404,-1.5209,2,6,2,NA,41.3974,31.5712,2,1.5,6,NA,NA,NA
13005,199505,0.0537,2,8,NA,NA,45.8772,46.8919,3,3,NA,2,4,NA
13006,199410,-0.2285,2,8,NA,NA,54.0894,NA,1.5,2,NA,NA,NA,NA
13007,199500,NA,2,NA,NA,NA,NA,55.5674,4,4,NA,NA,4,5
13008,199505,0.212,2,5,5,4,52.357,54.3004,4,3.5,10,4,6,5
13009,199409,0.3352,1,3,NA,NA,45.8802,38.0267,1.5,1,NA,NA,2,NA
13011,199412,-0.9559,2,6,1,1,51.5724,61.8258,3.5,3.5,10,4,NA,6
13012,199310,-0.588,1,2,NA,NA,35.9158,33.7469,2,2,NA,NA,NA,5
13013,199502,0.2039,1,8,4,2,44.9799,32.2874,2.5,2.5,6,4,3,4
13014,199509,-0.0871,1,8,NA,NA,50.2932,36.2163,1,1,NA,NA,3,NA
13015,199500,NA,2,4,NA,NA,NA,41.9961,1.5,1.5,NA,NA,4,4
13016,199501,-0.2656,1,5,3,2,64.6178,55.1705,NA,NA,11,6,NA,NA
13017,199407,-0.6665,1,3,2,NA,41.8202,53.9827,2,1.5,10,5,NA,4
13018,199410,-0.8725,1,5,2,2,57.1376,NA,2,1.5,2,2,NA,NA
13020,199404,0.7875,2,8,3,4,50.3706,50.4589,2.5,2.5,8,4,4,2
13021,199501,0.4462,2,8,4,4,69.2451,67.758,4,4,8,6,5,NA
13022,199411,0.2582,2,8,2,4,61.9471,61.147,3.5,3.5,4,2,NA,NA
13023,199508,-0.1864,2,5,2,NA,47.5611,51.9702,3,2.5,10,2,4,4
13024,199504,-0.4526,1,2,2,4,71.5047,66.9277,4,3.5,10,6,6,5
13026,199506,0.3584,1,8,NA,NA,54.8873,53.4949,1.5,1.5,NA,NA,3,6
13027,199409,0.0735,1,8,2,3,56.7385,51.5851,3.5,3,4,4,3,2
13028,199510,0.0442,2,5,2,4,50.0023,53.3154,3.5,3.5,8,6,6,NA
13029,199311,-0.9551,2,5,1,2,25.6441,47.9506,NA,NA,2,NA,2,NA
13030,199210,-0.9394,1,4,2,2,43.9551,NA,NA,1,11,NA,NA,NA
13031,199502,0.1021,1,8,5,2,68.1837,66.0108,4,4,8,5,6,5
13032,199412,1.0472,2,8,4,NA,58.7635,55.766,3.5,3.5,6,4,5,5
13033,199410,-0.7633,2,3,NA,NA,33.4139,30.7304,1,1.5,NA,2,NA,NA
13034,199506,0.6,2,8,2,4,60.9365,62.2474,4,4,10,6,6,6
13035,199405,-1.1769,1,5,1,1,42.2417,52.767,2.5,2,2,2,NA,NA
13036,199501,-0.1206,1,8,2,2,46.7417,42.3031,2.5,2.5,4,3,NA,NA
13037,199410,0.8504,1,8,4,5,54.384,61.8137,3,3,6,5,4,4
13038,199412,1.9005,1,8,5,7,50.5444,68.8649,3.5,4,10,NA,6,NA
13040,199505,0.5823,2,8,NA,NA,46.9748,NA,NA,NA,NA,4,NA,NA
13041,199502,0.085,2,8,2,2,52.5607,56.6448,3.5,3,8,NA,5,5
13042,199410,-0.1897,1,5,2,2,50.0707,42.7955,NA,NA,6,2,3,4
13043,199508,-0.9865,2,2,2,2,60.7514,64.9627,2.5,2,8,6,6,NA
13044,199411,1.294,1,2,5,5,57.9851,57.159,4,3.5,10,5,6,NA
13046,199403,0.0326,1,8,4,2,46.399,47.7746,1,1,2,5,6,2
13047,199507,1.0472,1,8,4,NA,44.8131,NA,NA,NA,4,5,NA,NA
13048,199410,-0.1118,2,8,2,2,58.7558,48.0862,3.5,3,11,5,2,NA
13049,199503,-0.0137,2,6,NA,NA,48.1051,48.3628,2,1,NA,4,3,NA
13050,199509,0.7097,1,6,3,2,51.3685,51.4925,2.5,2.5,6,4,4,3
13051,199202,-0.6759,1,8,3,NA,47.2147,52.4651,1,1,2,4,5,5
13052,199507,-0.7156,1,5,2,2,46.2638,51.4235,0.5,0.5,6,NA,4,NA
13053,199400,NA,1,NA,NA,NA,NA,51.2733,2,1.5,NA,NA,2,4
13054,199406,-1.044,1,5,1,2,41.7852,30.2349,0.5,1,4,2,2,NA
13055,199411,-0.7329,2,5,2,1,53.467,58.3374,4,3.5,6,NA,4,NA
13056,199503,-0.0115,2,3,3,2,55.0054,50.6771,2,2.5,10,5,6,5
13057,199503,-0.5046,1,8,NA,NA,48.1364,50.7133,1.5,1,NA,2,2,NA
13058,199400,NA,2,NA,NA,NA,NA,60.8188,3,2.5,NA,NA,3,4
13059,199400,NA,1,2,NA,NA,NA,52.3455,3,3,NA,NA,4,4
13060,199412,-0.0208,2,8,NA,NA,52.3298,52.3389,2,1.5,NA,3,3,5
13061,199507,2.1887,2,2,7,7,69.5478,61.438,2.5,2.5,10,NA,6,6
13062,199505,-0.2032,2,6,4,NA,63.6977,54.8539,4,3.5,7,5,4,4
13063,199412,1.8394,2,5,4,7,67.0156,50.4695,2.5,2.5,10,6,5,NA
13064,199502,-0.206,2,3,NA,NA,51.2706,38.5932,1.5,2,NA,6,5,5
13065,199506,0.142,1,2,4,2,49.4375,NA,1,1.5,10,6,NA,4
13066,199507,1.1188,2,8,4,5,67.4404,65.3877,4,3.5,8,5,5,5
13067,199505,-0.8103,2,5,2,NA,36.2859,NA,2,2,10,6,NA,4
13068,199503,0.2139,2,3,NA,NA,43.6699,NA,2,1.5,NA,6,NA,NA
13071,199508,-0.8455,1,6,2,NA,62.3796,62.9673,2,2,8,4,3,4
13072,199407,1.3642,1,8,4,4,46.8074,46.738,3.5,3,6,4,4,4
13073,199500,NA,1,NA,NA,NA,NA,54.7631,2,2,NA,NA,6,4
13074,199502,1.562,2,8,4,5,64.4766,55.8139,3,3.5,6,NA,NA,NA
13075,199412,-1.3419,2,6,2,NA,60.2418,49.0839,3.5,2.5,11,NA,NA,3
13076,199507,-0.3332,1,2,2,2,58.4589,61.7836,2,2,6,NA,4,4
13077,199504,-0.6574,2,8,2,2,49.8867,NA,3,1.5,4,3,NA,NA
13078,199407,-0.0094,1,8,3,4,55.8327,NA,NA,NA,2,NA,NA,NA
13079,199310,-0.5586,2,5,NA,NA,49.146,43.5158,3.5,3,NA,2,4,4
13080,199408,0.0416,1,8,NA,NA,61.3188,40.1038,1.5,1.5,NA,2,2,NA
13081,199501,1.6007,1,8,4,7,53.0662,38.5929,3,2.5,6,3,NA,4
13082,199401,-0.87,2,8,2,1,48.7958,42.5689,2,2,4,NA,2,2
13083,199507,-1.1586,1,5,NA,NA,34.1785,NA,NA,2,NA,6,NA,NA
13084,199505,1.6251,1,8,5,5,64.4923,62.7778,3.5,3.5,10,6,5,6
13085,199508,0.4731,1,8,4,2,61.7132,65.5913,2.5,3,6,6,6,5
13086,199503,0.0277,2,6,NA,NA,50.105,50.826,4,3.5,NA,5,NA,4
13087,199406,-0.9903,1,5,NA,NA,35.8369,35.0072,2,1.5,NA,NA,NA,NA
13088,NA,NA,1,NA,NA,NA,NA,43.9023,2.5,2.5,NA,NA,4,NA
13089,199500,NA,2,4,NA,NA,NA,52.9204,2.5,2.5,NA,NA,4,NA
13090,199505,0.1954,2,2,NA,NA,65.2879,58.3994,3.5,2.5,NA,2,4,4
13091,199603,-0.01,2,2,3,3,55.1314,64.6496,3.5,3.5,10,6,6,6
13092,199408,0.5044,1,8,NA,NA,45.4713,NA,2.5,2.5,NA,3,NA,NA
13093,199504,1.4278,1,8,5,5,58.1473,53.9892,3,3.5,10,4,5,4
13094,199501,0.0012,2,5,3,4,49.4288,48.4214,2.5,2.5,6,NA,6,5
13095,199501,-0.5687,2,8,2,1,50.187,51.4924,3.5,3.5,11,NA,4,2
13096,199502,0.5456,2,8,2,4,58.7742,NA,3.5,3,6,5,NA,5
13097,199502,0.2012,2,6,3,4,44.8956,38.1539,1.5,1.5,2,4,4,NA
13098,199411,0.218,2,8,3,3,50.4369,48.0792,3,3.5,4,3,4,4
13099,199507,0.4399,2,8,4,3,68.5662,65.5876,4,4,6,4,5,NA
13100,199508,0.4816,2,2,NA,NA,52.105,52.0227,3.5,3,NA,5,4,4
13101,199502,-0.3332,2,8,2,2,47.8625,53.7813,2,2,4,2,4,NA
13102,199506,0.776,1,3,NA,NA,59.1181,55.8177,3.5,3.5,NA,5,5,4
13103,199503,0.7927,2,3,NA,NA,69.2437,61.8786,3,3,NA,6,6,6
13104,199406,-0.9072,2,8,2,NA,61.9711,64.0907,3.5,3.5,8,NA,5,6
13105,199506,-0.0155,2,2,4,1,41.3197,36.0732,2,1.5,6,NA,5,NA
13106,199506,1.226,2,8,5,4,54.7533,53.9082,2,2.5,8,NA,4,4
13107,199412,1.1923,2,8,7,4,54.4374,62.1387,3.5,3.5,10,4,5,4
13109,199502,1.2051,2,8,4,5,51.504,50.165,4,4,8,6,6,6
13110,NA,NA,2,NA,NA,NA,NA,56.6998,2.5,3,NA,NA,5,5
13111,199508,-0.8049,2,5,1,1,52.1615,36.5764,2.5,2.5,10,4,3,3
13112,199503,2.0124,1,2,7,4,66.4115,64.1992,4,3,10,6,5,6
13113,199410,1.3326,1,2,5,5,44.3124,NA,2,1.5,10,5,NA,NA
13114,199506,-0.5197,1,8,NA,NA,36.6006,34.7178,2,2,NA,4,4,NA
13115,199504,0.7605,2,5,5,4,47.6794,63.4093,4,3.5,6,4,4,5
13116,199405,0.5571,1,2,NA,NA,42.0103,38.9924,2.5,2,NA,NA,NA,NA
13117,199506,-0.1757,1,6,NA,NA,38.926,39.361,2.5,2.5,NA,NA,NA,5
13118,199503,0.4363,2,8,NA,NA,54.6085,49.3917,3.5,3.5,NA,NA,4,NA
13119,199401,-0.0998,2,3,2,2,32.5633,NA,1.5,1.5,10,5,NA,NA
13120,199508,-1.1487,1,5,1,2,48.2013,NA,0.5,0.5,6,3,NA,NA
